ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
-0.46,-0.3604,-0.7236,-0.822,-0.0716,-1.0,-0.3533,0.0,0.0,0.7476,0.802,-0.2927,0.0,0.294,0.1356,2.516,2.654,-0.3936,-0.2251,-0.1646,2.307,0.6426,-0.03625,-0.04913,1.265,1.479,0.0,0.0,1.391,0.0,1.353,-1.117,1.694,-0.1532,0.0,0.0,-0.6665,0.623,-0.99,-0.518,-0.5,1.0,0.0,0.0,0.0,-0.11383
-0.4624,-0.7134,-0.836,-0.8716,2.057,-1.0,-0.3533,0.0,0.0,0.8823,0.9375,-0.3787,0.0,0.2966,-0.0759,2.492,2.6,-0.7114,-0.248,-1.088,1.543,-0.1642,0.642,-0.03625,1.252,1.466,0.0,0.0,1.367,0.0,1.282,-1.117,1.65,-1.491,0.0,0.0,-0.6665,0.9453,-1.307,-0.7495,-0.5,2.0,0.0,0.0,0.0,-0.885
-0.497,-0.887,-0.9,-0.916,0.5146,-1.0,-0.3533,0.0,0.0,0.9595,1.02,-0.4282,0.0,0.2993,-0.3523,2.438,2.451,-0.881,-0.2646,-0.668,0.812,-1.087,-0.1641,0.642,1.236,1.451,0.0,0.0,1.346,0.0,1.241,-1.079,1.605,-0.7256,-1.0,0.0,-0.6665,1.09,-1.428,-1.013,-0.5,3.0,0.0,0.0,0.0,-0.45
-0.4211,-1.238,-1.018,-0.9824,0.717,-1.0,-0.3533,0.0,0.0,1.114,1.164,-0.5195,0.0,0.302,-0.3672,2.387,2.441,-1.187,-0.297,-1.181,1.074,-0.6675,-1.087,-0.1641,1.224,1.435,0.0,0.0,1.336,0.0,1.166,-1.344,1.706,-2.137,-2.0,-0.5,-1.0,1.441,-1.711,-1.179,-0.5,4.0,0.0,1.0,-3.021,-1.289
-0.326,-1.31,-1.066,-1.051,0.2261,-1.0,-0.3533,0.0,0.0,1.185,1.222,-0.5576,0.0,0.3047,0.1455,2.326,2.451,-1.231,-0.3286,-0.547,1.251,-1.18,-0.667,-1.086,1.207,1.419,0.0,0.0,1.322,0.0,1.135,-1.344,1.697,-1.004,-3.0,-1.0,-1.0,1.499,-1.749,-1.15,-0.5,5.0,0.0,0.0,0.0,-0.629
-0.3008,-1.388,-1.117,-1.122,0.227,-1.0,-0.3533,0.0,0.0,1.254,1.288,-0.598,0.0,0.3074,-0.5674,2.28,2.459,-1.263,-0.3657,-0.577,1.257,-0.5464,-1.179,-0.6665,1.187,1.401,0.0,0.0,1.304,0.0,1.101,-1.344,1.687,-1.068,-3.0,-1.0,-1.0,1.568,-1.788,-1.18,-0.5,5.0,0.0,1.0,-2.438,-0.6724
-0.2563,-0.9897,-1.045,-1.18,-0.2422,-1.0,-0.3635,0.0,0.0,1.161,1.19,-0.5435,0.0,0.31,0.2583,2.242,2.467,-0.811,-0.4019,0.6113,1.206,-0.5767,-0.546,-1.179,1.167,1.387,0.0,0.0,1.29,0.0,1.145,-1.115,1.563,2.191,-2.0,-0.5,-0.6665,1.204,-1.35,-0.9287,0.0,0.0,0.0,0.0,0.0,1.317
0.10333,-1.679,-1.254,-1.269,1.133,-1.0,-0.3635,0.0,0.0,1.468,1.45,-0.7065,0.0,0.3127,1.102,2.283,2.512,-1.409,-0.4524,-2.096,1.485,0.612,-0.5767,-0.546,1.134,1.368,0.0,0.0,1.274,0.0,1.011,-1.341,1.59,-6.383,-2.0,-1.0,-1.0,1.953,-1.951,-1.26,-0.5,1.0,0.0,1.0,-3.799,-3.887
0.1625,-0.888,-1.093,-1.339,-0.481,-1.0,-0.3635,0.0,0.0,1.252,1.226,-0.5825,0.0,0.3152,0.604,2.297,2.543,-0.6626,-0.474,1.51,1.55,-2.094,0.6113,-0.576,1.118,1.352,0.0,0.0,1.264,0.0,1.111,-0.966,1.47,2.63,-1.0,-1.0,-1.0,1.261,-1.114,-0.809,0.0,0.0,0.0,0.0,0.0,1.622
0.08716,-0.76,-1.093,-1.405,-0.0621,-1.0,-0.3635,0.0,0.0,1.246,1.23,-0.583,0.0,0.3179,-0.3018,2.316,2.545,-0.5776,-0.492,-0.0798,1.546,1.51,-2.094,0.611,1.105,1.334,0.0,0.0,1.252,0.0,1.11,-0.9404,1.457,-0.0627,-1.0,-1.5,-1.0,1.104,-1.087,-0.7505,-0.5,1.0,0.0,0.0,0.0,-0.06192
0.06415,-0.9307,-1.158,-1.458,0.4805,-1.0,-0.3635,0.0,0.0,1.333,1.32,-0.635,0.0,0.3206,0.2734,2.336,2.514,-0.767,-0.508,-0.719,1.58,-0.07947,1.509,-2.092,1.097,1.314,0.0,0.0,1.239,0.0,1.068,-0.8433,1.383,-0.791,-1.0,-1.5,-1.0,1.286,-1.213,-0.832,-0.5,2.0,0.0,0.0,0.0,-0.5063
0.0318,-0.6304,-1.107,-1.504,-0.3152,-1.0,-0.3635,0.0,0.0,1.262,1.253,-0.596,0.0,0.3232,0.1902,2.324,2.455,-0.496,-0.522,0.4119,1.55,-0.7188,-0.0794,1.508,1.094,1.295,0.0,0.0,1.229,0.0,1.1,-0.7256,1.345,0.527,-1.0,-1.0,-1.0,1.028,-0.9033,-0.6685,0.0,0.0,0.0,0.0,0.0,0.3015
0.03014,-0.329,-1.053,-1.544,-0.597,-1.0,-0.3635,0.0,0.0,1.19,1.182,-0.555,0.0,0.326,-0.3896,2.26,2.367,-0.2224,-0.5337,0.4395,1.471,0.4119,-0.7188,-0.0794,1.097,1.278,0.0,0.0,1.22,0.0,1.133,-0.614,1.312,0.5747,0.0,-0.5,-1.0,0.7583,-0.6465,-0.5083,0.5,0.0,0.0,0.0,0.0,0.328
0.005,-0.1274,-1.027,-1.593,-1.119,-0.875,-0.3635,1.0,0.0,1.155,1.15,-0.5356,0.0,0.3286,-0.258,2.17,2.27,-0.0385,-0.5493,0.1665,1.341,0.4397,0.4116,-0.7183,1.098,1.271,0.0,0.0,1.211,0.0,1.148,-0.7344,1.381,0.2192,0.0,0.0,-1.0,0.6294,-0.4988,-0.413,1.0,0.0,0.0,0.0,0.0,0.1091
0.005722,-0.11523,-1.049,-1.644,2.531,-0.75,-0.3635,1.0,0.0,1.183,1.178,-0.552,0.0,0.3313,0.1497,2.03,2.158,-0.0677,-0.5605,-0.2761,1.146,0.1669,0.4395,0.4116,1.11,1.263,0.0,0.0,1.201,0.0,1.135,-0.7485,1.379,-0.3164,0.0,0.0,-1.0,0.6284,-0.5757,-0.43,-0.5,1.0,0.0,0.0,0.0,-0.2152
-0.08374,0.05798,-1.021,-1.673,11.625,-0.625,-0.3635,1.0,0.0,1.142,1.147,-0.531,0.0,0.334,-0.779,1.847,2.059,0.1021,-0.5723,0.1843,0.9263,-0.2756,0.1667,0.4392,1.114,1.252,0.0,0.0,1.193,0.0,1.151,-0.529,1.282,0.2308,1.0,0.5,-0.6665,0.481,-0.4556,-0.3171,0.0,0.0,0.0,0.0,0.0,0.116
0.02682,-0.2822,-1.118,-1.708,-2.03,-0.625,-0.3635,0.0,0.0,1.277,1.269,-0.606,0.0,0.3367,0.4385,1.584,1.964,-0.257,-0.5796,-1.002,0.8813,0.1846,-0.2756,0.1666,1.112,1.241,0.0,0.0,1.186,0.0,1.09,-0.579,1.268,-1.557,0.0,0.0,-0.6665,0.782,-0.783,-0.568,-0.5,1.0,0.0,0.0,0.0,-0.964
-0.0611,-0.3113,-1.135,-1.728,0.3843,-0.625,-0.3635,0.0,0.0,1.293,1.296,-0.618,0.0,0.3394,-0.6953,1.305,1.862,-0.2793,-0.588,-0.2291,0.816,-1.002,0.1844,-0.2754,1.113,1.232,0.0,0.0,1.179,0.0,1.079,-0.4119,1.18,-0.3223,-1.0,0.0,-0.6665,0.768,-0.797,-0.5757,-0.5,2.0,0.0,0.0,0.0,-0.221
-0.09186,0.2163,-1.007,-1.722,-3.498,-0.5,-0.3635,1.0,0.0,1.122,1.129,-0.519,0.0,0.342,-0.0651,0.985,1.726,0.229,-0.5845,1.172,0.6865,-0.2288,-1.001,0.1843,1.119,1.227,0.0,0.0,1.174,0.0,1.158,-0.0432,1.05,4.67,-1.0,0.0,-0.3333,0.3022,-0.2478,-0.129,0.0,0.0,0.0,0.0,0.0,2.846
-0.0789,0.03497,-1.046,-1.713,-0.4888,-0.375,-0.3635,1.0,0.0,1.174,1.179,-0.5483,0.0,0.3447,-0.1431,0.6616,1.566,0.0533,-0.581,-0.44,0.4048,1.172,-0.2286,-1.001,1.12,1.22,0.0,0.0,1.166,0.0,1.134,-0.01408,1.0205,-0.5273,-1.0,0.0,-0.3333,0.41,-0.3872,-0.2047,-0.5,1.0,0.0,0.0,0.0,-0.3416
-0.0497,-0.1388,-1.09,-1.72,-1.116,-0.375,-0.3635,0.0,0.0,1.234,1.236,-0.583,0.0,0.3474,0.1543,0.3665,1.386,-0.1045,-0.586,-0.505,0.04285,-0.4395,1.172,-0.2285,1.116,1.212,0.0,0.0,1.157,0.0,1.105,-0.246,1.116,-0.716,-2.0,0.0,-0.6665,0.4731,-0.6,-0.3486,-0.5,2.0,0.0,0.0,0.0,-0.4575
-0.3586,-0.08636,-1.064,-1.692,-12.53,-0.25,-0.3635,1.0,0.0,1.181,1.223,-0.5635,0.0,0.35,-0.313,0.1686,1.167,-0.0982,-0.5664,0.1725,-0.198,-0.5044,-0.4392,1.171,1.115,1.206,0.0,0.0,1.152,0.0,1.121,0.328,0.844,0.2546,-1.0,0.0,-0.3333,0.2952,-0.535,-0.142,0.0,0.0,0.0,0.0,0.0,0.1316
-0.3672,-0.3665,-1.134,-1.698,-7.098,-0.25,-0.3635,0.0,0.0,1.272,1.315,-0.617,0.0,0.3528,0.336,-0.008095,0.9087,-0.397,-0.5635,-0.7437,-0.3638,0.1727,-0.504,-0.439,1.108,1.199,0.0,0.0,1.147,0.0,1.077,-0.2693,1.109,-1.354,-1.0,-0.5,-0.6665,0.5435,-0.7305,-0.596,-0.5,1.0,0.0,0.0,0.0,-0.846
-0.3245,-0.5312,-1.179,-1.71,1.014,-0.25,-0.3635,0.0,0.0,1.335,1.373,-0.652,0.0,0.3555,-0.005154,-0.1642,0.6523,-0.5493,-0.5703,-0.515,-0.351,-0.743,0.1726,-0.504,1.105,1.191,0.0,0.0,1.144,0.0,1.048,-0.382,1.146,-0.796,-2.0,-1.0,-0.6665,0.651,-0.861,-0.8813,-0.5,2.0,0.0,0.0,0.0,-0.512
-0.317,-0.956,-1.286,-1.727,1.457,-0.25,-0.3635,0.0,0.0,1.485,1.523,-0.737,0.0,0.3582,-0.042,-0.2935,0.3994,-0.9473,-0.5806,-1.148,-0.1709,-0.5146,-0.7427,0.1725,1.096,1.181,0.0,0.0,1.139,0.0,0.978,-0.4775,1.149,-2.225,-2.0,-1.0,-0.6665,1.018,-1.185,-1.383,-0.5,3.0,0.0,0.0,0.0,-1.399
-0.3533,-0.919,-1.289,-1.75,0.09143,-0.25,-0.3635,0.0,0.0,1.486,1.528,-0.74,0.0,0.3608,-0.1378,-0.3901,0.1716,-0.9077,-0.592,-0.1171,-0.02272,-1.148,-0.5146,-0.7427,1.078,1.172,0.0,0.0,1.134,0.0,0.975,-0.646,1.23,-0.1309,-2.0,-1.5,-1.0,0.9272,-1.134,-1.194,-0.5,4.0,0.0,0.0,0.0,-0.1049
-0.3718,-0.7153,-1.253,-1.777,-0.1713,-0.25,-0.3635,0.0,0.0,1.436,1.4795,-0.7144,0.0,0.3633,-0.4214,-0.4568,-0.02588,-0.728,-0.6,0.2598,0.03174,-0.1168,-1.147,-0.514,1.065,1.165,0.0,0.0,1.13,0.0,0.9956,-0.715,1.278,0.3613,-2.0,-1.0,-1.0,0.7314,-0.921,-0.909,0.0,0.0,0.0,0.0,0.0,0.2051
-0.331,-0.3696,-1.183,-1.782,-0.5825,-0.375,-0.3635,0.0,0.0,1.34,1.379,-0.66,0.0,0.366,0.4226,-0.451,-0.1292,-0.3926,-0.6094,0.6187,-0.01431,0.26,-0.11676,-1.147,1.06,1.159,0.0,0.0,1.131,0.0,1.039,-0.5625,1.231,1.4795,-1.0,-0.5,-1.0,0.4456,-0.5776,-0.5674,0.5,0.0,0.0,0.0,0.0,0.9043
-0.3655,-0.2754,-1.169,-1.782,-0.3425,-0.5,-0.3635,0.0,0.0,1.319,1.362,-0.65,0.0,0.3687,-0.1198,-0.4136,-0.2089,-0.309,-0.615,0.05283,-0.006943,0.619,0.2598,-0.1167,1.053,1.153,0.0,0.0,1.129,0.0,1.047,-0.477,1.194,0.03041,0.0,-0.5,-0.6665,0.3638,-0.505,-0.4692,1.0,0.0,0.0,0.0,0.0,-0.004272
-0.2842,0.254,-1.046,-1.782,-4.434,-0.5,-0.3635,1.0,0.0,1.16,1.192,-0.5557,0.0,0.3713,0.4492,-0.3706,-0.2766,0.1996,-0.6167,1.116,0.007366,0.0531,0.6187,0.2595,1.058,1.148,0.0,0.0,1.13,0.0,1.123,-0.2168,1.116,2.062,1.0,0.0,-0.6665,-0.06476,-0.03778,0.1874,1.5,0.0,0.0,0.0,0.0,1.252
-0.3618,0.1655,-1.062,-1.782,-0.1329,-0.375,-0.3635,1.0,0.0,1.176,1.218,-0.569,0.0,0.374,-0.4175,-0.3354,-0.334,0.1268,-0.616,-0.2411,0.01151,1.116,0.05307,0.618,1.063,1.143,0.0,0.0,1.132,0.0,1.112,-0.01823,1.012,-0.3228,1.0,0.0,-0.6665,0.01209,-0.11664,0.0694,-0.5,1.0,0.0,0.0,0.0,-0.2196
-0.2769,-0.1771,-1.142,-1.782,-1.257,-0.375,-0.3635,0.0,0.0,1.288,1.319,-0.6323,0.0,0.3767,-0.1124,-0.3052,-0.3828,-0.2118,-0.6157,-0.8613,0.01535,-0.2407,1.116,0.05304,1.072,1.138,0.0,0.0,1.131,0.0,1.06,-0.1848,1.061,-1.473,0.0,-0.5,-0.6665,0.282,-0.439,-0.3599,-0.5,2.0,0.0,0.0,0.0,-0.9194
-0.3232,-0.3196,-1.1875,-1.782,4.17,-0.5,-0.3635,0.0,0.0,1.348,1.385,-0.6685,0.0,0.3794,-0.2732,-0.2412,-0.3987,-0.3228,-0.6323,-0.5347,0.01842,-0.861,-0.2405,1.115,1.077,1.134,0.0,0.0,1.127,0.0,1.03,-0.654,1.271,-0.67,-1.0,-0.5,-1.0,0.4338,-0.588,-0.5737,-0.5,3.0,0.0,0.0,0.0,-0.436
-0.3538,-0.072,-1.136,-1.782,-1.487,-0.5,-0.3635,1.0,0.0,1.275,1.317,-0.63,0.0,0.382,-0.252,-0.1847,-0.3882,-0.08307,-0.638,0.4197,-0.02174,-0.534,-0.8604,-0.2405,1.084,1.132,0.0,0.0,1.125,0.0,1.062,-0.4148,1.175,0.5957,-1.0,0.0,-0.6665,0.2308,-0.3713,-0.2727,0.0,0.0,0.0,0.0,0.0,0.347
-0.428,-0.1631,-1.162,-1.782,-1.66,-0.5,-0.3635,0.0,0.0,1.306,1.356,-0.651,0.0,0.3848,-0.4172,-0.1365,-0.3706,-0.1852,-0.6406,-0.3435,-0.04654,0.42,-0.534,-0.86,1.085,1.13,0.0,0.0,1.122,0.0,1.044,-0.3752,1.145,-0.401,-2.0,0.0,-0.6665,0.3162,-0.4578,-0.3953,-0.5,1.0,0.0,0.0,0.0,-0.2703
-0.3894,-0.3867,-1.225,-1.782,9.52,-0.625,-0.3635,0.0,0.0,1.395,1.441,-0.701,0.0,0.3875,-0.6675,-0.1344,-0.3374,-0.4155,-0.648,-0.71,-0.0715,-0.3433,0.4197,-0.5337,1.081,1.128,0.0,0.0,1.117,0.0,1.002,-0.592,1.225,-0.815,-2.0,0.0,-1.0,0.5234,-0.6763,-0.715,-0.5,2.0,0.0,1.0,-2.203,-0.5273
-0.426,0.09656,-1.11,-1.782,-2.195,-0.5,-0.3635,1.0,0.0,1.236,1.287,-0.614,0.0,0.3901,0.00785,-0.1688,-0.3015,0.0769,-0.6523,1.041,-0.07385,-0.7095,-0.343,0.4194,1.076,1.126,0.0,0.0,1.116,0.0,1.073,-0.1315,1.044,1.5205,-1.0,0.0,-0.6665,0.1212,-0.197,-0.05164,0.0,0.0,1.0,0.0,2.494,0.9272
-0.4578,-0.1381,-1.164,-1.782,-1.103,-0.5,-0.3635,0.0,0.0,1.307,1.362,-0.6562,0.0,0.3928,-0.505,-0.2241,-0.2708,-0.1539,-0.6523,-0.6104,-0.07104,1.042,-0.7095,-0.3428,1.069,1.127,0.0,0.0,1.115,0.0,1.038,-0.1548,1.033,-0.6177,-1.0,-0.5,-0.6665,0.2898,-0.4211,-0.3594,-0.5,1.0,0.0,0.0,0.0,-0.4023
-0.4363,0.1549,-1.08,-1.782,-18.0,-0.375,-0.3635,1.0,0.0,1.196,1.248,-0.5933,0.0,0.3955,0.4333,-0.2996,-0.2627,0.1348,-0.6426,0.7246,-0.1569,-0.61,1.041,-0.709,1.072,1.127,0.0,0.0,1.113,0.0,1.089,0.3125,0.8364,1.053,-1.0,-0.5,-0.3333,0.02696,-0.0786,0.175,0.0,0.0,0.0,0.0,0.0,0.6284
-0.4976,0.2998,-1.028,-1.782,0.7617,-0.25,-0.3635,1.0,0.0,1.123,1.184,-0.5537,0.0,0.3982,-0.8745,-0.3696,-0.2756,0.2656,-0.627,0.4211,-0.1636,0.725,-0.6094,1.04,1.082,1.128,0.0,0.0,1.113,0.0,1.121,0.4148,0.8066,0.5615,0.0,-0.5,0.0,-0.1263,0.09515,0.5083,0.5,0.0,0.0,0.0,0.0,0.3196
-0.366,1.065,-0.8184,-1.742,2.312,-0.125,-0.3635,1.0,0.0,0.867,0.9097,-0.3906,0.0,0.401,0.944,-0.376,-0.2869,1.003,-0.602,1.944,0.1986,0.4214,0.7246,-0.609,1.101,1.132,0.0,0.0,1.119,0.0,1.253,0.653,0.7744,3.66,1.0,0.0,0.0,-0.723,0.8315,1.053,1.0,0.0,1.0,0.0,3.826,2.195
-0.4412,1.238,-0.747,-1.681,0.3235,0.0,-0.3635,1.0,0.0,0.7764,0.828,-0.3347,0.0,0.4036,-0.2313,-0.2468,-0.2996,1.152,-0.5747,0.5967,0.584,1.944,0.4211,0.724,1.125,1.137,0.0,0.0,1.125,0.0,1.298,0.656,0.8022,0.973,1.0,0.5,0.0,-0.8364,0.995,1.053,1.5,0.0,0.0,0.0,0.0,0.5464
-0.474,1.008,-0.7734,-1.623,-0.05963,0.125,-0.3635,1.0,0.0,0.8057,0.8623,-0.355,0.0,0.4062,-0.6143,-0.0701,-0.287,0.952,-0.557,-0.3154,0.8447,0.5967,1.942,0.421,1.152,1.141,0.0,0.0,1.133,0.0,1.281,0.572,0.8325,-0.352,1.0,0.5,-0.3333,-0.693,0.762,0.8203,-0.5,1.0,0.0,0.0,0.0,-0.2299
-0.5347,0.6455,-0.8457,-1.594,-0.2429,0.125,-0.3635,1.0,0.0,0.8896,0.954,-0.411,0.0,0.409,-0.592,0.10944,-0.2369,0.588,-0.544,-0.7427,0.9595,-0.3152,0.5967,1.941,1.168,1.144,0.0,0.0,1.14,0.0,1.235,0.2266,0.973,-0.9287,0.0,0.0,-0.6665,-0.3567,0.461,0.505,-0.5,2.0,0.0,0.0,0.0,-0.567
-0.5435,0.6313,-0.8335,-1.562,0.1243,0.125,-0.3635,1.0,0.0,0.874,0.9395,-0.4011,0.0,0.4114,-0.5034,0.28,-0.1575,0.5815,-0.5327,0.0422,0.9917,-0.742,-0.315,0.596,1.188,1.146,0.0,0.0,1.149,0.0,1.243,0.2874,0.9487,0.1013,0.0,0.5,-0.3333,-0.3713,0.414,0.468,0.0,0.0,0.0,0.0,0.0,0.03488
-0.2252,1.792,-0.5103,-1.472,2.006,0.25,-0.3635,1.0,0.0,0.5166,0.54,-0.1501,0.0,0.414,2.395,0.692,0.09454,1.516,-0.4617,2.559,1.419,0.0425,-0.7417,-0.3147,1.224,1.153,0.0,0.0,1.166,0.0,1.446,0.843,0.806,6.117,0.0,1.0,0.0,-1.203,1.496,1.053,0.5,0.0,1.0,0.0,4.367,6.51
-0.1893,1.936,-0.4194,-1.362,0.2382,0.375,-0.3533,1.0,1.0,0.419,0.4375,-0.07794,0.0,0.4167,0.25,1.153,0.406,1.625,-0.412,0.753,1.87,2.559,0.04248,-0.741,1.261,1.163,0.0,0.0,1.184,0.0,1.504,1.0205,0.7563,1.824,0.0,1.0,0.3333,-1.317,1.641,0.974,1.0,0.0,0.0,0.0,0.0,0.9966
-0.1048,1.486,-0.4807,-1.267,-0.1197,0.375,-0.3533,1.0,0.0,0.492,0.4995,-0.12384,0.0,0.4194,0.08246,1.614,0.7393,1.155,-0.3672,-0.594,2.143,0.753,2.557,0.04245,1.282,1.173,0.0,0.0,1.199,0.0,1.466,0.846,0.818,-1.419,0.0,1.0,0.0,-0.9785,1.314,0.7,-0.5,1.0,0.0,0.0,0.0,-0.812
-0.01855,1.094,-0.5312,-1.175,-0.1508,0.5,-0.3533,1.0,0.0,0.5537,0.5503,-0.1614,0.0,0.422,0.1803,1.998,1.042,0.824,-0.3394,-0.504,2.291,-0.5938,0.7524,2.557,1.296,1.18,0.0,0.0,1.213,0.0,1.435,0.799,0.822,-0.597,0.0,0.5,0.0,-0.718,1.03,0.5176,-0.5,2.0,0.0,0.0,0.0,-0.3599
-0.02216,1.03,-0.4937,-1.065,0.0825,0.625,-0.3533,1.0,0.0,0.511,0.5083,-0.131,0.0,0.4248,-0.1558,2.326,1.339,0.803,-0.305,0.2734,2.482,-0.5034,-0.5938,0.7524,1.313,1.1875,0.0,0.0,1.225,0.0,1.459,0.976,0.7505,0.511,0.0,0.5,0.3333,-0.7676,1.016,0.5,0.0,0.0,0.0,0.0,0.0,0.2607
-0.1208,0.786,-0.5107,-0.976,-0.11053,0.625,-0.3533,1.0,0.0,0.524,0.5337,-0.143,0.0,0.4275,-0.8867,2.576,1.621,0.5938,-0.2751,-0.2114,2.61,0.2737,-0.5034,-0.5933,1.334,1.195,0.0,0.0,1.237,0.0,1.449,0.859,0.8022,-0.2391,-1.0,0.0,0.0,-0.638,0.8467,0.4062,-0.5,1.0,0.0,0.0,0.0,-0.1603
8.78e-05,0.3628,-0.573,-0.886,-0.4177,0.75,-0.3533,1.0,0.0,0.602,0.596,-0.1907,0.0,0.4302,0.41,2.732,1.874,0.2415,-0.2517,-0.621,2.604,-0.2112,0.2734,-0.503,1.351,1.202,0.0,0.0,1.25,0.0,1.41,0.8423,0.785,-0.715,-2.0,-0.5,0.0,-0.373,0.5557,0.258,-0.5,2.0,0.0,0.0,0.0,-0.4268
-0.04498,0.6587,-0.453,-0.7915,0.877,0.75,-0.3533,1.0,0.0,0.4648,0.4646,-0.09674,0.0,0.4329,0.188,2.828,2.098,0.568,-0.2231,1.01,2.604,-0.6206,-0.211,0.2732,1.3545,1.212,0.0,0.0,1.266,0.0,1.485,0.873,0.819,1.1045,-1.0,0.0,0.0,-0.6543,0.898,0.3977,0.0,0.0,0.0,0.0,0.0,0.598
0.04303,0.3667,-0.4875,-0.71,-0.3052,0.75,-0.3533,1.0,0.0,0.509,0.497,-0.1224,0.0,0.4355,0.05347,2.865,2.29,0.3184,-0.198,-0.3665,2.562,1.01,-0.6206,-0.2109,1.352,1.223,0.0,0.0,1.28,0.0,1.465,0.753,0.8647,-0.3928,-1.0,0.0,-0.3333,-0.536,0.6284,0.294,-0.5,1.0,0.0,0.0,0.0,-0.245
-0.1224,0.463,-0.4355,-0.653,0.382,0.75,-0.3428,1.0,1.0,0.441,0.4507,-0.0809,0.0,0.4382,-0.3445,2.87,2.45,0.3992,-0.1724,0.3984,2.475,-0.366,1.009,-0.62,1.3545,1.234,0.0,0.0,1.296,0.0,1.498,0.5986,0.962,0.4478,-1.0,0.0,-0.3333,-0.634,0.711,0.334,0.0,0.0,0.0,0.0,0.0,0.2233
-0.1311,0.4827,-0.4053,-0.6006,0.1868,0.75,-0.3428,1.0,1.0,0.4075,0.4182,-0.05664,0.0,0.441,-0.2822,2.826,2.559,0.4314,-0.1545,0.1986,2.254,0.3987,-0.366,1.009,1.363,1.247,0.0,0.0,1.314,0.0,1.518,0.5503,0.9985,0.2004,0.0,0.0,-0.3333,-0.646,0.725,0.3489,0.5,0.0,0.0,0.0,0.0,0.0841
-0.11633,0.4976,-0.371,-0.537,0.1761,0.75,-0.3428,1.0,1.0,0.3716,0.3804,-0.02994,0.0,0.4436,-0.5635,2.705,2.615,0.4792,-0.1375,0.226,2.113,0.1989,0.3984,-0.3657,1.371,1.261,0.0,0.0,1.331,0.0,1.539,0.66,0.958,0.243,1.0,0.0,0.0,-0.683,0.7295,0.366,1.0,0.0,0.0,0.0,0.0,0.10693
-0.1339,0.3733,-0.3674,-0.463,-0.0949,0.75,-0.3428,1.0,1.0,0.3665,0.3774,-0.02669,0.0,0.4463,-0.682,2.49,2.625,0.3972,-0.117,-0.03885,1.797,0.2262,0.1987,0.3982,1.38,1.272,0.0,0.0,1.349,0.0,1.541,0.8755,0.854,-0.03046,1.0,0.5,0.3333,-0.6167,0.6514,0.3484,1.5,0.0,0.0,0.0,0.0,-0.0439
-0.11206,0.2126,-0.3743,-0.3901,-0.2421,0.75,-0.3428,1.0,1.0,0.3752,0.3835,-0.0321,0.0,0.449,-0.3777,2.152,2.605,0.2559,-0.09283,-0.136,1.48,-0.03854,0.2261,0.1987,1.393,1.284,0.0,0.0,1.365,0.0,1.536,0.8413,0.868,-0.1218,1.0,0.5,0.0,-0.6426,0.4197,0.3105,-0.5,1.0,0.0,0.0,0.0,-0.09406
-0.509,0.0752,-0.4004,-0.37,-0.34,0.75,-0.3428,1.0,1.0,0.3777,0.4377,-0.05267,0.0,0.4517,-0.3113,1.929,2.549,0.0774,-0.07605,-0.3064,1.105,-0.1357,-0.0385,0.226,1.396,1.293,0.0,0.0,1.379,0.0,1.52,0.2411,1.152,-0.2732,0.0,0.0,-0.3333,-0.5234,0.2394,0.2302,-0.5,2.0,0.0,0.0,0.0,-0.1771
-0.557,-0.189,-0.4727,-0.3772,-1.403,0.625,-0.3533,0.0,0.0,0.4534,0.5195,-0.1079,0.0,0.4543,-0.4297,1.711,2.451,-0.1909,-0.0756,-0.6978,0.934,-0.306,-0.1356,-0.03848,1.397,1.302,0.0,0.0,1.387,0.0,1.474,-0.2634,1.371,-1.009,-1.0,0.0,-0.6665,-0.251,-0.0365,-0.003803,-0.5,3.0,0.0,0.0,0.0,-0.583
-0.645,-0.1746,-0.4678,-0.375,-0.1731,0.5,-0.3533,0.0,0.0,0.4424,0.52,-0.1036,0.0,0.457,-0.5957,1.5205,2.326,-0.1963,-0.07,-0.02599,0.8135,-0.6973,-0.3057,-0.1355,1.3955,1.312,0.0,0.0,1.394,0.0,1.477,-0.05136,1.27,-0.0004954,-1.0,0.5,-0.3333,-0.2576,-0.06537,-0.02232,0.0,0.0,0.0,0.0,0.0,-0.02704
